CustomerID,TotalSpending,CustomerValueClass,prediction,probability
16624,810.5700000000002,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.2587760381412359"",""0.741223961858764""]}"
16625,333.08,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8632471856862055"",""0.1367528143137945""]}"
16633,2883.1,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10912805809391522"",""0.8908719419060849""]}"
16641,231.10000000000005,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8535506424486601"",""0.14644935755133984""]}"
16648,290.65999999999997,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
16657,874.4299999999998,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.16856338476504734"",""0.8314366152349527""]}"
16667,567.18,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7702596428643619"",""0.22974035713563812""]}"
16669,1348.8800000000003,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.18557754337935606"",""0.8144224566206439""]}"
16670,4095.9000000000015,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11575394955705239"",""0.8842460504429476""]}"
16680,183.70000000000002,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8641193156340242"",""0.13588068436597583""]}"
16714,1129.0599999999997,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.19255870488769022"",""0.8074412951123098""]}"
16716,901.2,1,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8139440048411727"",""0.18605599515882734""]}"
16717,3843.0799999999995,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10912805809391522"",""0.8908719419060849""]}"
16723,576.4000000000001,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5042633729547288"",""0.4957366270452711""]}"
16729,7205.329999999986,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12881726255237377"",""0.8711827374476263""]}"
16742,464.9,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
16746,6680.110000000007,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12881726255237377"",""0.8711827374476263""]}"
16747,836.0600000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.2572205280462416"",""0.7427794719537584""]}"
16761,316.62,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7229732762985566"",""0.27702672370144343""]}"
16763,611.8499999999999,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8110179971713241"",""0.18898200282867592""]}"
16770,757.1000000000004,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.17213116194399633"",""0.8278688380560036""]}"
16784,107.6,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
16791,1705.7800000000009,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.15131041769301815"",""0.8486895823069819""]}"
16792,110.38,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8572526315005352"",""0.14274736849946484""]}"
16796,305.62,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8652597508792585"",""0.1347402491207414""]}"
16801,1594.23,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11762295373956039"",""0.8823770462604396""]}"
16807,1121.59,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.13350862256379858"",""0.8664913774362014""]}"
16810,309.54,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8641193156340242"",""0.13588068436597583""]}"
16812,479.35,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8467578918779555"",""0.15324210812204456""]}"
16817,1604.7500000000007,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11550165961483852"",""0.8844983403851615""]}"
16823,358.3799999999999,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8320937223076652"",""0.16790627769233482""]}"
16842,1264.1899999999998,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.13293525879968018"",""0.8670647412003198""]}"
16852,144.91,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8616277586605344"",""0.1383722413394656""]}"
16861,173.76,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8139440048411727"",""0.18605599515882734""]}"
16863,502.8,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5388630393876194"",""0.4611369606123807""]}"
16871,2812.34,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10912805809391522"",""0.8908719419060849""]}"
16878,13.3,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8690199829687938"",""0.1309800170312061""]}"
16883,272.47999999999996,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8220724909363121"",""0.1779275090636879""]}"
16884,429.84,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8286553844662984"",""0.1713446155337015""]}"
16887,192.33000000000004,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8292265960440655"",""0.1707734039559345""]}"
16902,1706.88,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.29740307090275947"",""0.7025969290972406""]}"
16903,363.2,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8190589078591063"",""0.18094109214089366""]}"
16904,3653.7499999999973,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.15131041769301815"",""0.8486895823069819""]}"
16907,928.76,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.4572851303437551"",""0.5427148696562449""]}"
16916,562.4100000000002,0,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.410578552836488"",""0.589421447163512""]}"
16923,7069.079999999987,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12881726255237377"",""0.8711827374476263""]}"
16924,829.8899999999998,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.21125815501394662"",""0.7887418449860533""]}"
16926,230.25000000000003,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8657266676917336"",""0.13427333230826646""]}"
16933,563.23,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.6930996271648059"",""0.3069003728351941""]}"
16950,1178.5600000000002,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.13650709762553329"",""0.8634929023744667""]}"
16980,1028.4600000000003,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.3782243553047296"",""0.6217756446952704""]}"
16983,1905.87,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12881726255237377"",""0.8711827374476263""]}"
16987,1616.8000000000004,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.21198375553050694"",""0.788016244469493""]}"
16989,1133.25,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1864926404633475"",""0.8135073595366525""]}"
16990,179,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
16997,702,1,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5439746798212033"",""0.4560253201787966""]}"
16998,295,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.6030474377463028"",""0.39695256225369724""]}"
17001,3989.570000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11564852078722225"",""0.8843514792127777""]}"
17002,1493.7299999999998,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1343858035008114"",""0.8656141964991886""]}"
17011,270.90000000000003,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8641193156340242"",""0.13588068436597583""]}"
17014,583.43,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.6017234740529428"",""0.3982765259470572""]}"
17024,95.85,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.6971747704961332"",""0.30282522950386676""]}"
17025,357.77,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.692160875174225"",""0.307839124825775""]}"
17026,154.82999999999998,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8139440048411727"",""0.18605599515882734""]}"
17029,716,1,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.542007298325832"",""0.45799270167416795""]}"
17034,745.52,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.3900272517715278"",""0.6099727482284721""]}"
17040,449.72999999999996,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8467578918779555"",""0.15324210812204456""]}"
17044,948.48,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.40751833897032236"",""0.5924816610296777""]}"
17051,240.88999999999996,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8190589078591063"",""0.18094109214089366""]}"
17052,399.09,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8154080324411237"",""0.18459196755887633""]}"
17054,1356.3300000000006,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1221275510779757"",""0.8778724489220243""]}"
17058,1179.89,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1306508101029289"",""0.8693491898970711""]}"
17068,4552.140000000004,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12881726255237377"",""0.8711827374476263""]}"
17078,378.20000000000005,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5101854491121687"",""0.48981455088783127""]}"
17107,10797.479999999992,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10927491926629894"",""0.890725080733701""]}"
17117,116.2,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
17119,606.9100000000001,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.6112851932810591"",""0.38871480671894093""]}"
17122,138.32,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8641193156340242"",""0.13588068436597583""]}"
17128,157.08999999999997,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
17134,413.2,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8537147687395008"",""0.1462852312604992""]}"
17155,251.6999999999999,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8572526315005352"",""0.14274736849946484""]}"
17169,835.7800000000004,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.34179688148688914"",""0.6582031185131109""]}"
17172,317.76000000000005,0,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.4719341882053642"",""0.5280658117946357""]}"
17175,1443.6900000000003,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12032165387020871"",""0.8796783461297912""]}"
17176,306.13,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8641193156340242"",""0.13588068436597583""]}"
17189,383.75,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7927527980050062"",""0.20724720199499375""]}"
17201,289.78,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8292265960440655"",""0.1707734039559345""]}"
17203,3560.079999999999,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10927491926629894"",""0.890725080733701""]}"
17205,384.08,0,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.38424499016425584"",""0.615755009835744""]}"
17214,1059.12,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.4924854687687047"",""0.5075145312312954""]}"
17217,113.50000000000001,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
17219,114.23000000000002,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.864609990259941"",""0.13539000974005908""]}"
17220,3187.550000000002,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.15131041769301815"",""0.8486895823069819""]}"
17226,393.48999999999995,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5583746566816585"",""0.4416253433183415""]}"
17231,3124.720000000003,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.15131041769301815"",""0.8486895823069819""]}"
17234,149.89000000000001,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
17236,916.1300000000003,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.16127754587054985"",""0.8387224541294501""]}"
17247,280.09000000000003,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8140452278673883"",""0.18595477213261175""]}"
17255,291.4799999999999,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7941156025787416"",""0.20588439742125839""]}"
17263,63.44000000000001,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.864609990259941"",""0.13539000974005908""]}"
17278,246.04000000000005,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8657266676917336"",""0.13427333230826646""]}"
17284,1647.480000000002,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.15131041769301815"",""0.8486895823069819""]}"
17288,1417.6300000000008,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12881726255237377"",""0.8711827374476263""]}"
17289,931.0200000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1992468924785245"",""0.8007531075214755""]}"
17315,6281.229999999997,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12881726255237377"",""0.8711827374476263""]}"
17320,1200.6199999999997,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.13562991668852045"",""0.8643700833114795""]}"
17324,986.4800000000002,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12032165387020871"",""0.8796783461297912""]}"
17325,96.8,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8720323055550578"",""0.12796769444494227""]}"
17331,175.2,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
17333,494.25000000000006,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7545154051174593"",""0.2454845948825407""]}"
17344,157.62,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8632471856862055"",""0.1367528143137945""]}"
17345,519.6899999999998,0,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.41917200609141786"",""0.5808279939085822""]}"
17350,1281.3200000000004,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11550165961483852"",""0.8844983403851615""]}"
17357,384.38999999999993,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7864952795056954"",""0.21350472049430466""]}"
17361,488.2,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7560548032702991"",""0.24394519672970094""]}"
17364,4462.6799999999985,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12881726255237377"",""0.8711827374476263""]}"
17370,446.1799999999999,0,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.2968086810240088"",""0.7031913189759912""]}"
17371,418.3999999999997,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.6118128057198547"",""0.3881871942801453""]}"
17374,495.7699999999999,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8504452112758822"",""0.14955478872411773""]}"
17381,20275.60999999999,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12177219857133993"",""0.8782278014286601""]}"
17389,31833.680000000015,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12177219857133993"",""0.8782278014286601""]}"
17394,203.86999999999995,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8340609466988574"",""0.16593905330114264""]}"
17397,681.4099999999997,1,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7732844473842947"",""0.22671555261570522""]}"
17405,1031.4100000000003,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.19043741076296833"",""0.8095625892370316""]}"
17406,2184.4200000000005,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11698479198744591"",""0.8830152080125541""]}"
17410,1214.7199999999996,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11762295373956039"",""0.8823770462604396""]}"
17429,524.9200000000001,0,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.21614133976918812"",""0.7838586602308119""]}"
17454,517.5300000000002,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.528846012669078"",""0.4711539873309219""]}"
17480,511.82000000000005,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8359533086659939"",""0.16404669133400604""]}"
17481,1255.5900000000004,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.15134445226913879"",""0.8486555477308612""]}"
17491,3558.870000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11695220431596974"",""0.8830477956840304""]}"
17504,2997.030000000002,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10927491926629894"",""0.890725080733701""]}"
17511,91062.37999999995,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11057860279504642"",""0.8894213972049536""]}"
17513,513.2,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8087480792379546"",""0.19125192076204542""]}"
17514,208.64999999999998,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8190589078591063"",""0.18094109214089366""]}"
17515,639.02,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5875914584339355"",""0.41240854156606455""]}"
17535,164.40000000000003,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
17536,76.5,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8559164044088216"",""0.14408359559117834""]}"
17551,290.34000000000003,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8190589078591063"",""0.18094109214089366""]}"
17561,165.11999999999998,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8204217124328418"",""0.17957828756715824""]}"
17564,454.0099999999998,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.6352533557009555"",""0.3647466442990444""]}"
17566,869.7700000000003,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.38396545299244383"",""0.6160345470075561""]}"
17574,185.64999999999998,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8616750567636466"",""0.13832494323635336""]}"
17585,1116.6799999999994,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.15131041769301815"",""0.8486895823069819""]}"
17597,2044.37,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.275847871024725"",""0.7241521289752749""]}"
17603,394.72,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
17613,4544.549999999999,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12881726255237377"",""0.8711827374476263""]}"
17620,81.44,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8641193156340242"",""0.13588068436597583""]}"
17625,2020.4000000000003,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.15131041769301815"",""0.8486895823069819""]}"
17637,547.06,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7633820214954525"",""0.23661797850454755""]}"
17650,166.08,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8641193156340242"",""0.13588068436597583""]}"
17660,178.75000000000003,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8305894006178008"",""0.1694105993821991""]}"
17663,1802.9099999999999,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11550165961483852"",""0.8844983403851615""]}"
17669,3406.7200000000003,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12177219857133993"",""0.8782278014286601""]}"
17675,20374.279999999977,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11057860279504642"",""0.8894213972049536""]}"
17676,1371.1800000000005,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11591591104873554"",""0.8840840889512646""]}"
17682,2474.33,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11591591104873554"",""0.8840840889512646""]}"
17690,4726.800000000002,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10912805809391522"",""0.8908719419060849""]}"
17693,200.47000000000003,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
17695,765.34,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.4015863542159467"",""0.5984136457840532""]}"
17696,2285.7100000000005,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11550165961483852"",""0.8844983403851615""]}"
17700,2534.639999999999,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10912805809391522"",""0.8908719419060849""]}"
17714,153,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
17722,2424.039999999999,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10912805809391522"",""0.8908719419060849""]}"
17723,3276.4,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1864926404633475"",""0.8135073595366525""]}"
17727,1060.2499999999998,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.29814014437133923"",""0.7018598556286607""]}"
17733,692.1899999999998,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.2792288867304392"",""0.7207711132695607""]}"
17734,700.63,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.23121394005560306"",""0.768786059944397""]}"
17735,13110.019999999997,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10912805809391522"",""0.8908719419060849""]}"
17742,355.11,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.843503372849287"",""0.15649662715071294""]}"
17744,2322.399999999999,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11452141611340379"",""0.8854785838865962""]}"
17749,674.52,1,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.6068335508224528"",""0.3931664491775472""]}"
17752,80.64,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
17767,271.2,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
17774,1213.73,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.14216051332671106"",""0.857839486673289""]}"
17781,188.01999999999995,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8572526315005352"",""0.14274736849946484""]}"
17785,131.94,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
17788,1117.9,1,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8139440048411727"",""0.18605599515882734""]}"
17793,300.34,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8190589078591063"",""0.18094109214089366""]}"
17812,699.8100000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.43054343131827716"",""0.5694565686817229""]}"
17844,51.56,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8671271316481671"",""0.13287286835183282""]}"
17846,2033.1,1,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
17848,901.2,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.19269812412400872"",""0.8073018758759912""]}"
17862,330.9,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8467578918779555"",""0.15324210812204456""]}"
17863,3160,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10912805809391522"",""0.8908719419060849""]}"
17883,664.3399999999999,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.4098180067172135"",""0.5901819932827864""]}"
17885,156.34000000000006,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8204217124328418"",""0.17957828756715824""]}"
17889,201.36999999999998,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8572526315005352"",""0.14274736849946484""]}"
17891,203.85999999999996,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5721574756470017"",""0.42784252435299835""]}"
17904,181.06999999999994,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8433649207986942"",""0.15663507920130587""]}"
17905,798.99,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1769006966588925"",""0.8230993033411076""]}"
17911,366.23,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8089873685558081"",""0.19101263144419187""]}"
17912,310.06,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5941978944363145"",""0.4058021055636854""]}"
17929,843,1,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.6030474377463028"",""0.39695256225369724""]}"
17931,408.3599999999999,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7927527980050062"",""0.20724720199499375""]}"
17934,704.2500000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.39594309918437504"",""0.604056900815625""]}"
17935,145.79,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8528426387916822"",""0.14715736120831782""]}"
17939,99.14,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
17941,304.56,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8340609466988574"",""0.16593905330114264""]}"
17942,77.50000000000001,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
17948,358.56000000000006,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
17949,58510.48000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.17222433098620027"",""0.8277756690137998""]}"
17950,482.19999999999993,0,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.4998606917337098"",""0.5001393082662903""]}"
17951,1008.5400000000002,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.25668885769653565"",""0.7433111423034644""]}"
17954,2314.1300000000015,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.16856338476504734"",""0.8314366152349527""]}"
17955,557.3,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5816095638523806"",""0.4183904361476194""]}"
17966,1098.4299999999998,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1221275510779757"",""0.8778724489220243""]}"
17973,337.03999999999996,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8616750567636466"",""0.13832494323635336""]}"
17975,4483.260000000002,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12881726255237377"",""0.8711827374476263""]}"
17977,288.14,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8025934133212863"",""0.19740658667871366""]}"
